x,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9,pdf_0,pdf_1,pdf_2,pdf_3,pdf_4,pdf_5,pdf_6,pdf_7,pdf_8,pdf_9
2.19,0.027751346827241,0.1362202628852702,0.0068840431395713,0.0934867252409255,0.158426294002832,0.0098443001556961,0.0703074583048357,0.1120651750335543,9.437713650393112e-05,0.1123195904380616,0.1119167486173288,0.0198859699377339,0.0680074024888711,0.1065250982554069,0.0047934203285785,0.0854028267326744,0.1114317259057808,0.1085568799639151,0.0023004715191311,0.1901039717582026,0.027751346827241,0.1127935444940546,0.1113443919991483,0.0974636503703528,0.1119167486173288,0.0277513468272411,0.0033257691020961,0.077140545482263,0.0518164448327047,0.1119525727374047,0.0922254401448707,0.027751346827241,0.1159053863833027,0.2275883977015035,0.0023004715191311,0.1126770504766821,0.0047934203285785,0.1089135770517575,0.1062049827625653,0.112865197978877,0.0180005877865419,0.1624589060575424,0.1018980609697174,0.1117024489523329,0.1119610755363961,0.1063098099190556,0.1097221415206117,0.027751346827241,0.0823417593738789,0.1084230577285436,0.1123054593976718,0.1095824132480215,0.0208825958462853,0.0197951519785998,0.0815363340444428,0.1098158047434259,0.1119167486173288,0.0743439297135598,0.1042126236969927,0.1253260062015049,0.1117956752661686,0.0662077620518359,3.21577935949877e-07,0.0023004715191311,0.1123811132650878,0.2154079713579655,0.0690170899585555,0.0001427744332766,0.1121570853168486,0.1114625505691054,0.1128681763134182,0.0047934203285785,0.1071883497421432,0.0068840431395713,0.0140046010617458,0.0940532637785989,0.0277513468272411,0.0468774391038391,0.1366338377641549,0.1120705689684659,0.1226801072546517,0.1116748008543529,0.2245239513610098,0.11215254017241,0.0623569347425155,0.0885745961333431,0.1256794607344483,0.1119167486173288,0.085358924077271,0.1644076805294282,0.0993463912288799,0.1062698659648013,0.1119167486173289,0.1896638658422549,0.0703074583048357,0.1194990497671499,0.0047934203285785,0.0047934203285785,0.1069236119886418,0.1119396779302709
2.2,0.0265922354432014,0.1351214896689733,0.0064544144679,0.0928547444301159,0.1566299013541824,0.0092803101921671,0.0684802467676431,0.1109625479717655,9.476479348400902e-05,0.1112592656977491,0.1108031583623338,0.0200946287709488,0.0659116560332131,0.1055402937887074,0.0044698649452177,0.0846857433844567,0.11038460704728,0.1076752102226427,0.0021219590139998,0.1882637945871761,0.0265922354432014,0.1117600288865239,0.1103056223599972,0.0966128734278705,0.1108031583623338,0.0265922354432015,0.0030844419657522,0.0767871066693271,0.0502350146399028,0.1108388519361641,0.092127757273567,0.0265922354432014,0.1151982711236139,0.2241920412488058,0.0021219590139998,0.1116493065137779,0.0044698649452177,0.1080982680542954,0.105406160094774,0.111831747925441,0.0178526951108385,0.1601194022634871,0.1010828118098624,0.1105697866164865,0.110901079243849,0.1052714586916815,0.1080405911470023,0.0265922354432014,0.0816988836109817,0.1081629497993498,0.1112414880792985,0.1091102808614496,0.0210893893875152,0.018865366371083,0.0809897673944815,0.1088054123297771,0.1108031583623338,0.074015477537491,0.1030518122854424,0.1245664263752901,0.110672585717157,0.0663714453460544,3.230247513063174e-07,0.0021219590139998,0.1112915004886579,0.2121644936521752,0.0673537953776163,0.0001473890832375,0.1110261472369936,0.1103920962102091,0.1118368926653369,0.0044698649452178,0.1062890979591099,0.0064544144679,0.0132743347805185,0.0921595860230563,0.0265922354432015,0.0467237391369732,0.1343407267566726,0.1109769937286744,0.1206214519772229,0.1106242865703884,0.2199467457936218,0.1111473154478479,0.0627489699847178,0.0880213050120277,0.1247471349137838,0.1108031583623338,0.0825598176910449,0.1636065033127711,0.0967398609920279,0.1054782790620208,0.1108031583623339,0.1883906393008232,0.0684802467676431,0.1175342951592156,0.0044698649452177,0.0044698649452177,0.1059436093948586,0.1108273709124323
2.21,0.0254783788313665,0.1340270538297105,0.0060503484291854,0.0922272947901542,0.1548474791121631,0.0087470051097396,0.0666963881527955,0.1098707698328186,9.51520767843917e-05,0.1102089361254432,0.1097006485155114,0.0203033794955112,0.0638738940835235,0.104565107290909,0.0041672023083864,0.083976834552549,0.1093473620241523,0.1068008717085136,0.0019567731067223,0.1864221740259995,0.0254783788313665,0.1107359828553853,0.1092765353973751,0.0957701489835661,0.1097006485155114,0.0254783788313666,0.0028599170378782,0.0764352872252161,0.0487127528929861,0.109736210594672,0.0920263750048828,0.0254783788313665,0.1144912389871078,0.2208144308302517,0.0019567731067223,0.1106309210701686,0.0041672023083864,0.1072890623249412,0.1046135072745294,0.1108077606562119,0.0177060676749405,0.1578038070680889,0.1002744839949379,0.1094486094656562,0.1098511189048068,0.1042438270339965,0.1063826133969582,0.0254783788313664,0.0810610272629532,0.1078990070966684,0.1101875967249523,0.1086379380105675,0.0212960406654502,0.0179766529932958,0.0804477804338094,0.1078044020748564,0.1097006485155114,0.0736884764662048,0.1019022799110539,0.1238089804311839,0.1095607786309083,0.0665314092910552,3.244713719555357e-07,0.0019567731067223,0.1102124523422628,0.2089396332307908,0.0657256024502502,0.0001521214508881,0.1099065968619914,0.1093319430904741,0.1108150319210142,0.0041672023083864,0.1053974562874654,0.0060503484291854,0.0125800685011529,0.0902998366843878,0.0254783788313666,0.0465744409081386,0.132076722565554,0.1098940895046882,0.1185924416634514,0.1095836543549068,0.2154183393886219,0.1101511021637374,0.0631369471186496,0.0874683968773064,0.1238166221724844,0.1097006485155114,0.0798393023851334,0.1627991390505612,0.094192308735739,0.1046925879469723,0.1097006485155114,0.1871089320741026,0.0666963881527955,0.1155976276604013,0.0041672023083864,0.0041672023083864,0.1049720700666626,0.1097261165162205
2.22,0.0244081791126629,0.1329369846373657,0.0056704170313101,0.0916043337829869,0.153079071880543,0.0082428280236974,0.064955007758129,0.108789733872441,9.553898666550123e-05,0.1091685079470581,0.1086091088249579,0.0205121988399322,0.0618927961912894,0.1035994345737694,0.0038841586058393,0.0832759758200055,0.1083198966072269,0.1059337992922598,0.0018039660225687,0.1845796746683342,0.0244081791126628,0.1097213196569159,0.1082570410666437,0.0949353978517081,0.1086091088249579,0.0244081791126629,0.002651084445301,0.0760850797303844,0.0472475489387191,0.1086445384928149,0.0919213400814462,0.0244081791126629,0.1137843180481658,0.2174565375788309,0.0018039660225687,0.1096218095198121,0.0038841586058393,0.1064859141756409,0.1038269730307803,0.1097931495252172,0.0175606952012223,0.1555121467254313,0.0994730060571338,0.1083388010406716,0.1088110994801675,0.1032267977363956,0.1047479340553939,0.0244081791126628,0.0804281511077646,0.1076313009241418,0.1091436898379866,0.1081654252618326,0.0215025248222283,0.0171273503688157,0.0799103279785276,0.1068126836671836,0.1086091088249579,0.0733629200887067,0.1007639408063838,0.1230537083395573,0.1084601406645028,0.0666876623926492,3.259177979170871e-07,0.0018039660225687,0.1091438663914882,0.2057343014425819,0.0641319315685305,0.0001569736220233,0.1087983200937519,0.1082819912577666,0.1098025079827839,0.0038841586058394,0.1045133574813649,0.0056704170313101,0.0119201606552566,0.0884735302316694,0.0244081791126629,0.0464293629873756,0.1298417348330255,0.1088217521696187,0.1165927874240722,0.1085528112467896,0.210939972772545,0.1091638194227876,0.0635208199000202,0.086915945068688,0.1228880552349021,0.1086091088249579,0.0771957880909222,0.1619858087720516,0.0917027705206266,0.103912748739716,0.108609108824958,0.1858191552774851,0.064955007758129,0.1136887924421315,0.0038841586058393,0.0038841586058393,0.1040089296081862,0.1086358049154407
2.23,0.0233800857380651,0.1318513118371589,0.0053132651993826,0.0909858196377564,0.1513247193055794,0.0077662933023511,0.0632552425696697,0.1077193343966293,9.592552338759978e-05,0.1081378882551698,0.1075284301357949,0.0207210635984288,0.0599670593753602,0.1026431727825467,0.0036195317648912,0.0825830449970984,0.1073021175035297,0.1050739285180511,0.0016626532198362,0.1827368484233228,0.023380085738065,0.1087159533409195,0.1072470501591748,0.0941085416382487,0.1075284301357949,0.023380085738065,0.0024569026124587,0.0757364767992809,0.0458373501204238,0.1075637265069716,0.0918126990646136,0.0233800857380651,0.1130775386266305,0.214119292654332,0.0016626532198362,0.1086218879795263,0.0036195317648912,0.1056887782603535,0.1030465065981377,0.1087878286798582,0.0174165674980276,0.1532444377348099,0.0986783076480943,0.1072402460632055,0.1077809268318108,0.1022202549410009,0.1031362805242194,0.023380085738065,0.0798002162343639,0.1073599020344516,0.1081096728264749,0.1076927824813727,0.0217088171599527,0.0163158552484232,0.0793773653310455,0.1058301677809105,0.1075284301357949,0.073038802022326,0.0996367098783715,0.122300648980985,0.1073705596136764,0.0668402136228722,3.273640292105254e-07,0.0016626532198362,0.108085641195166,0.2025493713254756,0.0625722080579601,0.0001619476976054,0.1077012039573692,0.1072421417624103,0.1087992355396596,0.0036195317648913,0.1036367350108557,0.0053132651993826,0.0112930360393807,0.0866801844956048,0.023380085738065,0.0462883304747052,0.1276356636867696,0.107759878612641,0.1146221988469327,0.1075316651597082,0.2065128003606394,0.1081853870603712,0.0639005433448177,0.0863640213226053,0.1219615646124646,0.1075284301357949,0.074627686744172,0.1611667309323628,0.0892702826738213,0.1031387178851996,0.1075284301357949,0.1845217160357661,0.0632552425696697,0.1118075319980854,0.0036195317648912,0.0036195317648912,0.1030541242301715,0.1075563273752034
2.24,0.0223925945904573,0.1307700655828131,0.0049776075569828,0.0903717113266809,0.1495844562058722,0.0073159838398154,0.0615962413624477,0.1066594667513225,9.63116872107896e-05,0.1071169850013663,0.1064585043792528,0.020929950635486,0.058095398518681,0.1016962203749979,0.0033721878760824,0.0818979220787793,0.1062939323457759,0.1042211955948554,0.0015320095373796,0.1808942345447482,0.0223925945904573,0.1077197987435508,0.1062464742942698,0.0932895027328535,0.1064585043792528,0.0223925945904573,0.002276394475131,0.0753894710801933,0.0444801613759435,0.106493666599097,0.0917004983294479,0.0223925945904573,0.1123709331421284,0.2108035877796324,0.0015320095373796,0.1076310733033237,0.0033721878760824,0.104897609572491,0.1022720577102359,0.1077917130536452,0.0172736744589378,0.1510006871461708,0.0978903195119665,0.1061528304238191,0.1067605077140067,0.1012240841253629,0.1015473818658199,0.0223925945904573,0.0791771840395802,0.107084880625961,0.1070854519946561,0.1072200488441933,0.02191489314286,0.0155406211071218,0.0788488482746425,0.1048567660610375,0.1064585043792528,0.0727161159125909,0.0985205026693026,0.1215498401649016,0.1062919244013752,0.0669890724109155,3.2881006585540244e-07,0.0015320095373796,0.107037676295743,0.1993856781396464,0.0610458622213844,0.000167045793443,0.1066151365907765,0.106212296645834,0.1078051300601467,0.0033721878760824,0.1027675230492674,0.0049776075569828,0.0106971836784209,0.0849193207656684,0.0223925945904573,0.0461511747453797,0.1254584000988296,0.1067083667290772,0.1126803841836335,0.106520124873859,0.2021378923072586,0.1072157256375539,0.0642760737276144,0.085812695791713,0.1210372785516442,0.1064585043792528,0.0721334141341574,0.1603421213988281,0.0868938826159907,0.102370452150942,0.1064585043792528,0.1832170173522168,0.0615962413624477,0.1099535863631257,0.0033721878760824,0.0033721878760824,0.1021075907321986,0.1064875762410822
2.25,0.0214442470725847,0.1296932763721499,0.0046622253116919,0.089761968541844,0.1478583127000619,0.0068905483952867,0.0599771647861262,0.1056100273121667,9.66974783950132e-05,0.1061057069886566,0.1053992245618643,0.0211388368903504,0.0562765467229652,0.1007584771007754,0.0031410577584557,0.0812204892029711,0.105295249682024,0.1033755373879215,0.0014112655447261,0.1790523596684833,0.0214442470725846,0.1067327714801024,0.10525522591119,0.0924782043010124,0.1053992245618643,0.0214442470725847,0.0021086438693636,0.075044055255093,0.0431740447467475,0.1054342518059247,0.091584784059853,0.0214442470725847,0.111664535973837,0.2075102757979363,0.0014112655447261,0.1066492830767559,0.0031410577584557,0.1041123634423775,0.1015035765932097,0.1068047183589999,0.017132006062047,0.1487808928602881,0.0971089734592454,0.1050764411700951,0.1057497497649096,0.1002381720863656,0.0999809688441808,0.0214442470725846,0.0785590162251456,0.1068063063395817,0.1060709345344297,0.1067472628432779,0.0221207283995559,0.0148001566455036,0.0783247330680907,0.1038923911089704,0.1053992245618643,0.0723948554331034,0.0974152353211231,0.1208013186479857,0.1052241250664354,0.0671342486341254,3.302559078712683e-07,0.0014112655447261,0.1059998722097433,0.196244019919993,0.0595523293869703,0.0001722700398619,0.1055400072344673,0.1051923589293905,0.1068201077851206,0.0031410577584557,0.101905656460997,0.0046622253116919,0.0101311547210227,0.0831904638818846,0.0214442470725847,0.0460177332057404,0.1233098262383484,0.1056671154105791,0.1107670505297018,0.1055181000277808,0.1978162364958237,0.1062547564342173,0.0646473685794337,0.0852620370641877,0.1201153229857395,0.1053992245618643,0.0697113916457491,0.1595121934387789,0.0845726096471422,0.1016079086247281,0.1053992245618643,0.1819054579843305,0.0599771647861262,0.1081266933255663,0.0031410577584557,0.0031410577584557,0.1011692664856572,0.1054294449283772
2.26,0.0205336291836948,0.1286209749850607,0.0043659632445597,0.0891565516728546,0.146146314332392,0.0064886990001799,0.058397185436145,0.1045709134743847,9.708289720005362e-05,0.1051039638639402,0.104350484754765,0.021347699381456,0.0545092556231918,0.0998298439812158,0.0029251336638731,0.0805506306096744,0.1043059789654794,0.1025368914103728,0.0012997040869929,0.1772117378578858,0.0205336291836948,0.1057547879380192,0.1042732182612904,0.0916745702762294,0.104350484754765,0.0205336291836949,0.0019527920904611,0.0747002220394807,0.0419171188058022,0.1043853762282747,0.0914656022438686,0.0205336291836948,0.1109583833255343,0.2042401712493925,0.0012997040869929,0.1056764356112678,0.0029251336638731,0.1033329955347264,0.1007410139592832,0.105826761080123,0.0169915523692417,0.1465850439236677,0.0963342023414074,0.1040109664949245,0.1047485614981348,0.0992624069243314,0.0984367739637322,0.0205336291836948,0.0779456747948192,0.10652424825586,0.1050660285169554,0.1062744622985809,0.0223262987253079,0.014093024298261,0.0778049764403391,0.1029369564684127,0.104350484754765,0.0720750142854158,0.0963208245428589,0.1200551201522731,0.1041670527523691,0.0672757526090696,3.317015552776714e-07,0.0012997040869929,0.1049721304183233,0.1931251580465081,0.0580910499594305,0.0001776225813692,0.1044757062212881,0.1041822326033553,0.1058440857207686,0.0029251336638731,0.1010510707896685,0.0043659632445597,0.009593560369403,0.0814931423214133,0.0205336291836949,0.0458878490592632,0.1211898158180572,0.1046360245354062,0.1088819039984473,0.1045255011102496,0.1935487405630191,0.1053024014422484,0.0650143866851922,0.0847121121830178,0.1191958214903857,0.104350484754765,0.0673600478975666,0.1586771577087265,0.0823055056923585,0.1008510447123164,0.104350484754765,0.180587432326117,0.058397185436145,0.1063265886328921,0.0029251336638731,0.0029251336638731,0.1002390894174313,0.104381827911482
2.27,0.0196593705873129,0.1275531924238113,0.0040877268028581,0.0885554217853474,0.1444484821961437,0.0061092084341643,0.056855487911059,0.1035420236427449,9.746794388553418e-05,0.1041116661105336,0.1033121800831002,0.0215565152107812,0.0527922956637732,0.0989102232895131,0.0027234661175532,0.0798882326008718,0.1033260305444454,0.1017051958149198,0.0011966570168493,0.1753728706568122,0.0196593705873129,0.1047857652697936,0.103300365400259,0.0908785253522925,0.1033121800831002,0.019659370587313,0.0018080346167874,0.074357964182233,0.0407075580114862,0.1033469350204664,0.0913429986691145,0.0196593705873129,0.1102525130957777,0.2009940509655798,0.0011966570168493,0.1047124499385654,0.0027234661175533,0.1025594618461383,0.099984321000476,0.1048577584659276,0.0168523035254882,0.1444131208181793,0.0955659400262802,0.1029562957248889,0.1037568522944214,0.0982966780273255,0.0969145315059882,0.0196593705873129,0.0773371220516033,0.1062387748922775,0.1040706428843163,0.1058016843659146,0.0225315800843839,0.0134178387524066,0.0772895355852581,0.1019903766115749,0.1033121800831002,0.071756586198907,0.0952371875809198,0.1193112793830047,0.1031205996962656,0.0674135950826738,3.331470080941583e-07,0.0011966570168493,0.1039543533579172,0.1900298178310889,0.056661469473741,0.0001831055763096,0.1034221249663016,0.103181822616096,0.104876981631598,0.0027234661175533,0.1002037022466528,0.0040877268028581,0.0090830698457162,0.0798268882801046,0.019659370587313,0.0457613710823835,0.1190982344344604,0.1036149949587973,0.1070246498886606,0.1035422394522565,0.1893362339521107,0.1043585833588231,0.0653770880807245,0.0841629866652787,0.1182788952427074,0.1033121800831002,0.0650778202793628,0.1578372222449046,0.080091616008619,0.1000998181351587,0.1033121800831002,0.1792633302968072,0.056855487911059,0.1045530061910406,0.0027234661175532,0.0027234661175532,0.0993169979942765,0.1033446207133672
2.28,0.0188201436724301,0.1264899598556248,0.0038264792951872,0.0879585406002871,0.1427648330549566,0.0057509077708406,0.0553512688567284,0.1025232572216257,9.785261871091888e-05,0.103128725040755,0.1022842067155374,0.0217652615681346,0.0511244563381814,0.0979995185312621,0.0025351608917981,0.0792331835012146,0.1023553156524244,0.1008803893856882,0.0011015021058217,0.1735362471499125,0.01882014367243,0.1038256213860439,0.1023365821804539,0.0900899949756201,0.1022842067155374,0.0188201436724301,0.001673617993017,0.0740172744654492,0.0395435919944632,0.1023188243798401,0.0912170189183889,0.0188201436724301,0.1095469647530582,0.1977726546803875,0.0011015021058217,0.1037572458049974,0.0025351608917982,0.1017917187026155,0.0992334493824129,0.103897628523037,0.0167142497581249,0.1422650957454119,0.0948041213741565,0.1019123193087641,0.1027745323933703,0.0973408760556546,0.0954139775640524,0.01882014367243,0.0767333205950405,0.10594995420076,0.1030846874412731,0.1053289655457324,0.0227365486124281,0.0127732654775472,0.0767783681564434,0.1010525669256998,0.1022842067155374,0.0714395649306594,0.0941642421920731,0.1185698300462103,0.1020846592178062,0.0675477872234282,3.345922663402741e-07,0.0011015021058217,0.1029464444109746,0.1869586891193813,0.0552630386506527,0.0001887211965147,0.1023791559567223,0.1021910348634059,0.1039187140335069,0.0025351608917982,0.0993634876999363,0.0038264792951872,0.0085984083968113,0.0781912377491833,0.0188201436724301,0.0456381534097097,0.117034939901655,0.1026039285034383,0.1051949928462963,0.1025682272190586,0.1851794699904584,0.1034232255797538,0.0657354340494019,0.0836147245213841,0.1173646629840257,0.1022842067155374,0.0628631563918061,0.1569925924551333,0.0779299898538424,0.0993541869281306,0.1022842067155374,0.1779335372358466,0.0553512688567284,0.1028056782573607,0.0025351608917981,0.0025351608917981,0.0984029312078601,0.1023177198951563
2.29,0.0180146626102418,0.1254313085574986,0.0035812391877543,0.0873658704740488,0.1410953794620511,0.0054126839935297,0.0538837369979982,0.1015145146051835,9.823692193551224e-05,0.1021550527885656,0.1012664618538834,0.0219739157353696,0.0495045463937778,0.097097634425372,0.0023593761097007,0.0785853736194779,0.1013937463983554,0.1000624115301529,0.0010136601273265,0.1717023440298934,0.0180146626102418,0.1028742749486379,0.1013817842433376,0.0893089053376859,0.1012664618538834,0.0180146626102419,0.0015488368674139,0.0736781457042995,0.0384235047840959,0.1013009415363838,0.0910877083654129,0.0180146626102418,0.1088417792157835,0.194576685655859,0.0010136601273265,0.1028107436659496,0.0023593761097007,0.1010297227570968,0.098488351238248,0.1029462900088469,0.0165773813761609,0.1401409329057621,0.0940486822146048,0.1008789288061532,0.1018015128852706,0.0963948929265596,0.0939348500750609,0.0180146626102418,0.0761342333185829,0.105657853565389,0.1021080728470912,0.1048563416918083,0.0229411806188648,0.0121580192703469,0.0762714322620791,0.1001234436998879,0.1012664618538834,0.0711239442653369,0.0931019066188943,0.1178308048660345,0.1010591257083857,0.0676783406126654,3.360373300355617e-07,0.0010136601273265,0.1019483078967878,0.1839124269062879,0.0538952134533669,0.0001944716269456,0.1013466927419212,0.1012097761779985,0.1029692021869189,0.0023593761097007,0.0985303646633208,0.0035812391877543,0.0081383553389813,0.0765857305872167,0.0180146626102419,0.0455180553282419,0.1149997825787445,0.1016027279500224,0.1033926370202947,0.1016033774023129,0.1810791279865236,0.1024962521929212,0.066089387118354,0.0830673882743066,0.1164532409860327,0.1012664618538834,0.0607145153918376,0.1561434711119672,0.0758196811192887,0.0986141094372778,0.1012664618538834,0.1765984338040396,0.0538837369979982,0.1010843356273594,0.0023593761097007,0.0023593761097007,0.097496828560443,0.1013010230458055
2.3000000000000003,0.017241682408425,0.1243772698632052,0.0033510775004267,0.0867773743792404,0.1394401298773702,0.0050934776813968,0.0524521131584816,0.1005156971676112,9.862085381845954e-05,0.1011905623022712,0.1002588437228037,0.0221824550905282,0.0479313940035349,0.0962044768853373,0.0021953194754766,0.0779446952107664,0.1004412357569997,0.0992512022712032,0.0009325921039298,0.1698716256714298,0.017241682408425,0.1019316453638129,0.1004358880120058,0.0885351833675196,0.1002588437228037,0.017241682408425,0.0014330311776837,0.0733405707468728,0.0373456339806341,0.1002931847424512,0.090955112170719,0.017241682408425,0.1081369987369432,0.1914068113216165,0.0009325921039298,0.1018728646802586,0.0021953194754766,0.1002734309870099,0.0977489791626862,0.1020036624246504,0.0164416887695802,0.1380405887722637,0.0932995593239581,0.0998560168762134,0.1008377057029972,0.0954586217990986,0.092476888850629,0.017241682408425,0.0755398234070267,0.1053625398003127,0.1011407106074359,0.1043838480198137,0.0231454525893229,0.0115708628151174,0.0757686864598594,0.0992029241122158,0.1002588437228037,0.0708097180150626,0.0920500995675102,0.1170942356018075,0.1000438946203458,0.0678052672359096,3.374821991995627e-07,0.0009325921039298,0.1009598490624067,0.1808916519638262,0.052557455144787,0.0002003590653282,0.1003246299235033,0.1002379543191632,0.1020283660899799,0.0021953194754766,0.0977042712859428,0.0033510775004267,0.0077017421440596,0.075009910587516,0.017241682408425,0.0454009410802316,0.1129926056908135,0.1006112970279,0.1016172862126851,0.1006476038122792,0.1770358153418473,0.1015775879717765,0.0664389110543042,0.0825210389787601,0.1155447430203436,0.1002588437228037,0.0586303692467703,0.1552900583470899,0.0737597489264363,0.097879544317571,0.1002588437228037,0.1752583958907126,0.0524521131584816,0.0993887078153532,0.0021953194754766,0.0021953194754766,0.0965986300511794,0.1002944287719017
2.31,0.016499997964806,0.1233278751124295,0.0031351153009647,0.0861930158862425,0.1377990887826485,0.0047922807659043,0.0510556302690455,0.099526707253496,9.9004414618747e-05,0.1002351673372785,0.0992612515596456,0.0223908571119106,0.0464038469062961,0.0953199530008583,0.0020422456279459,0.0773110424394582,0.0994976975594551,0.0984467022393035,0.0008577967114668,0.1680445442114182,0.016499997964806,0.100997652775442,0.0994988106838049,0.0877687567242833,0.0992612515596456,0.0164999979648061,0.0013255834799381,0.0730045424740267,0.0363083698790886,0.0992954532626028,0.0908192752776827,0.016499997964806,0.1074326667933172,0.1882636639265295,0.0008577967114668,0.1009435307046422,0.0020422456279459,0.0995228006918425,0.0970152862061136,0.1010696660088275,0.0163071624086523,0.1359640123591728,0.0925566904034779,0.0988434772665219,0.0998830236139961,0.0945319570592187,0.0910398356053703,0.016499997964806,0.074950054334004,0.1050640791478488,0.1001825130663688,0.1039115191157942,0.0233493411880727,0.0110106052622838,0.0752700897519675,0.0982909262171415,0.0992612515596456,0.0704968800192978,0.0910087401874656,0.1163601530648622,0.0990388624563173,0.0679285794742994,3.389268738518167e-07,0.0008577967114668,0.0999809740736436,0.1778969514800501,0.0512492303448195,0.0002063857217813,0.09931286314546,0.0992754779625759,0.1010961264718181,0.0020422456279459,0.0968851463421028,0.0031351153009647,0.0072874505680047,0.0734633255411178,0.0164999979648061,0.0452866796743244,0.1110132456434346,0.0996295404058231,0.0998686440231135,0.0997008210701065,0.1730500696737056,0.1006671583689174,0.0667839708590278,0.0819757362403386,0.1146392803313374,0.0992612515596456,0.0566092039002947,0.1544325516469207,0.0717492581894529,0.0971504505306778,0.0992612515596456,0.1739137945267689,0.0510556302690455,0.0977185232291379,0.0020422456279459,0.0020422456279459,0.0957082761630119,0.0992978366875404
2.32,0.0157884431221403,0.1222831556019926,0.0029325212956735,0.0856127591454345,0.1361722567944323,0.0045081343573863,0.0496935333655704,0.0985474481682735,9.938760459520164e-05,0.0992887824489082,0.0982735856043615,0.0225990993820729,0.0449207725171635,0.0944439710198057,0.001899453613597,0.0766843113428711,0.0985630464838099,0.0976488526647767,0.0007888078328093,0.1662215396352702,0.0157884431221403,0.1000722180582996,0.0985704702230408,0.0870095537899235,0.0982735856043615,0.0157884431221403,0.0012259164153277,0.0726700537992366,0.0353101545503754,0.0983076473635238,0.090680242408692,0.0157884431221403,0.1067288279790864,0.1851478412013218,0.0007888078328093,0.1000226642881455,0.001899453613597,0.0987777894907309,0.0962872258688271,0.1001442217300949,0.0161737928432481,0.1339111454853243,0.0918200140581412,0.097841204802024,0.098937380212341,0.0936147943050124,0.0896234339835506,0.0157884431221403,0.0743648898595278,0.1047625372767762,0.0992333933983889,0.1034393889445456,0.0235528232604683,0.0104761008263017,0.0747756015801114,0.0973873689331838,0.0982735856043615,0.0701854241447212,0.0899777480535538,0.1156285871351043,0.0980439267586654,0.0680482900960837,3.4037135401186165e-07,0.0007888078328093,0.0990115900061627,0.1749288797078024,0.0499700110872423,0.0002125538184386,0.0983112890843881,0.0983222566902518,0.1001724047858645,0.001899453613597,0.0960729292213858,0.0029325212956735,0.0068944108229008,0.0719455272954854,0.0157884431221403,0.0451751447046457,0.1090615323306901,0.0986573636827783,0.0981464139879366,0.0987629446001853,0.1691223609443296,0.0997648895097378,0.0671245327644428,0.081431538234603,0.1137369616121951,0.0982735856043615,0.0546495203535299,0.1535711458493962,0.0697872801443536,0.0964267873427438,0.0982735856043615,0.1725649958034978,0.0496935333655704,0.09607350933879,0.001899453613597,0.001899453613597,0.0948257078501384,0.0983111474043195
